AGE,EDU,SEX,AREA,Vex,weight,strata
1,4,1,2,莫德納疫苗（Moderna）,0.9258564163505314,11
5,1,1,2,莫德納疫苗（Moderna）,4.44654198211595,19
1,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,2
5,2,1,4,阿斯特捷利康疫苗（AZ）,2.448700328755946,39
3,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,15
3,4,0,2,阿斯特捷利康疫苗（AZ）,0.7243985924913398,16
5,4,1,1,阿斯特捷利康疫苗（AZ）,0.5485249296888862,9
5,3,1,3,沒有接種（尚未接種、未在國內接種、不打算接種）,1.1315557872422521,29
1,4,0,4,阿斯特捷利康疫苗（AZ）,0.8398343110719914,32
2,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,4
2,5,0,1,阿斯特捷利康疫苗（AZ）,0.5211007564125192,4
2,4,0,1,莫德納疫苗（Moderna）,0.7590163758844285,4
3,4,0,4,莫德納疫苗（Moderna）,0.7243985924913398,36
2,4,0,2,阿斯特捷利康疫苗（AZ）,0.7590163758844285,14
5,3,0,4,莫德納疫苗（Moderna）,1.026421978867972,40
1,5,1,2,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,11
4,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.6239647225200936,8
3,4,1,3,阿斯特捷利康疫苗（AZ）,0.7985969089513765,25
2,5,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.5744757894849678,3
2,3,1,6,阿斯特捷利康疫苗（AZ）,1.726158903667855,53
4,4,1,3,阿斯特捷利康疫苗（AZ）,0.6878758515881669,27
1,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,21
2,4,0,4,阿斯特捷利康疫苗（AZ）,0.7590163758844285,34
5,3,0,3,莫德納疫苗（Moderna）,1.026421978867972,30
3,5,1,3,輝瑞 BioNTech 疫苗（BNT）,0.5482746704092548,25
1,4,0,4,高端疫苗（Medigen）,0.8398343110719914,32
2,5,1,1,阿斯特捷利康疫苗（AZ）,0.5744757894849678,3
2,4,0,3,阿斯特捷利康疫苗（AZ）,0.7590163758844285,24
1,5,0,1,阿斯特捷利康疫苗（AZ）,0.5765861036276753,2
4,3,0,5,阿斯特捷利康疫苗（AZ）,1.2871810460886024,48
1,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,2
4,3,1,4,阿斯特捷利康疫苗（AZ）,1.4190237464872573,37
4,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.6239647225200936,28
1,5,1,1,阿斯特捷利康疫苗（AZ）,0.6356443605415816,1
2,4,1,2,阿斯特捷利康疫苗（AZ）,0.8367605043793995,13
5,1,1,4,莫德納疫苗（Moderna）,4.44654198211595,39
2,5,0,2,莫德納疫苗（Moderna）,0.5211007564125192,14
1,4,0,6,阿斯特捷利康疫苗（AZ）,0.8398343110719914,52
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
2,4,0,2,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,14
2,4,0,4,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7590163758844285,34
1,5,1,5,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,41
4,3,0,1,阿斯特捷利康疫苗（AZ）,1.2871810460886024,8
5,4,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.4975610130206924,10
2,4,1,4,阿斯特捷利康疫苗（AZ）,0.8367605043793995,33
3,5,1,2,輝瑞 BioNTech 疫苗（BNT）,0.5482746704092548,15
4,4,1,3,阿斯特捷利康疫苗（AZ）,0.6878758515881669,27
2,4,1,5,高端疫苗（Medigen）,0.8367605043793995,43
4,3,0,5,高端疫苗（Medigen）,1.2871810460886024,48
2,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,24
3,5,0,5,阿斯特捷利康疫苗（AZ）,0.4973340055430887,46
5,4,0,4,沒有接種（尚未接種、未在國內接種、不打算接種）,0.4975610130206924,40
3,4,0,2,莫德納疫苗（Moderna）,0.7243985924913398,16
3,4,0,1,阿斯特捷利康疫苗（AZ）,0.7243985924913398,6
3,2,0,4,莫德納疫苗（Moderna）,3.233827626740641,36
1,4,0,3,阿斯特捷利康疫苗（AZ）,0.8398343110719914,22
1,4,1,4,沒有接種（尚未接種、未在國內接種、不打算接種）,0.9258564163505314,31
4,4,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.6239647225200936,8
1,5,1,2,阿斯特捷利康疫苗（AZ）,0.6356443605415816,11
1,5,0,1,輝瑞 BioNTech 疫苗（BNT）,0.5765861036276753,2
1,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,31
2,4,0,2,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,14
3,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,35
3,4,1,2,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7985969089513765,15
4,4,0,1,阿斯特捷利康疫苗（AZ）,0.6239647225200936,8
2,5,0,1,莫德納疫苗（Moderna）,0.5211007564125192,4
2,4,0,1,莫德納疫苗（Moderna）,0.7590163758844285,4
3,5,1,1,莫德納疫苗（Moderna）,0.5482746704092548,5
2,4,0,3,阿斯特捷利康疫苗（AZ）,0.7590163758844285,24
1,5,1,6,阿斯特捷利康疫苗（AZ）,0.6356443605415816,51
2,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,43
1,4,1,1,阿斯特捷利康疫苗（AZ）,0.9258564163505314,1
4,3,1,1,輝瑞 BioNTech 疫苗（BNT）,1.4190237464872573,7
1,4,0,5,阿斯特捷利康疫苗（AZ）,0.8398343110719914,42
1,4,0,2,阿斯特捷利康疫苗（AZ）,0.8398343110719914,12
4,4,0,4,阿斯特捷利康疫苗（AZ）,0.6239647225200936,38
2,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,3
2,4,1,2,阿斯特捷利康疫苗（AZ）,0.8367605043793995,13
5,3,0,4,莫德納疫苗（Moderna）,1.026421978867972,40
5,4,1,1,莫德納疫苗（Moderna）,0.5485249296888862,9
2,4,1,1,阿斯特捷利康疫苗（AZ）,0.8367605043793995,3
3,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,5
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
5,2,1,4,莫德納疫苗（Moderna）,2.448700328755946,39
5,4,0,5,阿斯特捷利康疫苗（AZ）,0.4975610130206924,50
1,5,0,5,阿斯特捷利康疫苗（AZ）,0.5765861036276753,42
5,4,1,1,莫德納疫苗（Moderna）,0.5485249296888862,9
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
4,4,1,4,阿斯特捷利康疫苗（AZ）,0.6878758515881669,37
1,4,1,5,阿斯特捷利康疫苗（AZ）,0.9258564163505314,41
4,4,1,4,阿斯特捷利康疫苗（AZ）,0.6878758515881669,37
3,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,45
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
1,4,0,4,阿斯特捷利康疫苗（AZ）,0.8398343110719914,32
2,5,1,1,阿斯特捷利康疫苗（AZ）,0.5744757894849678,3
4,3,0,5,阿斯特捷利康疫苗（AZ）,1.2871810460886024,48
2,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,24
2,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,24
5,1,1,1,莫德納疫苗（Moderna）,4.44654198211595,9
2,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,43
5,1,1,1,高端疫苗（Medigen）,4.44654198211595,9
5,2,1,5,莫德納疫苗（Moderna）,2.448700328755946,49
2,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,24
1,4,0,3,阿斯特捷利康疫苗（AZ）,0.8398343110719914,22
2,4,0,5,阿斯特捷利康疫苗（AZ）,0.7590163758844285,44
3,4,0,4,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,36
2,4,1,4,莫德納疫苗（Moderna）,0.8367605043793995,33
2,4,1,5,阿斯特捷利康疫苗（AZ）,0.8367605043793995,43
3,5,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.5482746704092548,5
5,3,0,1,阿斯特捷利康疫苗（AZ）,1.026421978867972,10
5,4,0,3,莫德納疫苗（Moderna）,0.4975610130206924,30
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
3,4,0,2,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,16
5,3,1,4,沒有接種（尚未接種、未在國內接種、不打算接種）,1.1315557872422521,39
1,3,1,5,高端疫苗（Medigen）,1.9099554630471023,41
3,5,0,6,阿斯特捷利康疫苗（AZ）,0.4973340055430887,56
5,4,0,1,莫德納疫苗（Moderna）,0.4975610130206924,10
3,5,1,6,阿斯特捷利康疫苗（AZ）,0.5482746704092548,55
4,3,0,4,輝瑞 BioNTech 疫苗（BNT）,1.2871810460886024,38
3,4,0,2,阿斯特捷利康疫苗（AZ）,0.7243985924913398,16
4,4,1,4,莫德納疫苗（Moderna）,0.6878758515881669,37
4,3,1,3,高端疫苗（Medigen）,1.4190237464872573,27
5,3,1,1,莫德納疫苗（Moderna）,1.1315557872422521,9
3,4,0,2,阿斯特捷利康疫苗（AZ）,0.7243985924913398,16
2,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,43
5,4,1,4,莫德納疫苗（Moderna）,0.5485249296888862,39
1,4,0,2,阿斯特捷利康疫苗（AZ）,0.8398343110719914,12
5,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.5485249296888862,39
2,4,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7590163758844285,24
5,2,0,1,莫德納疫苗（Moderna）,2.221189503366699,10
3,4,1,4,阿斯特捷利康疫苗（AZ）,0.7985969089513765,35
3,4,0,1,阿斯特捷利康疫苗（AZ）,0.7243985924913398,6
4,5,1,2,阿斯特捷利康疫苗（AZ）,0.4722594109551587,17
5,3,0,1,輝瑞 BioNTech 疫苗（BNT）,1.026421978867972,10
5,4,1,1,莫德納疫苗（Moderna）,0.5485249296888862,9
3,4,0,2,阿斯特捷利康疫苗（AZ）,0.7243985924913398,16
2,3,1,2,阿斯特捷利康疫苗（AZ）,1.726158903667855,13
3,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,5
1,5,1,6,阿斯特捷利康疫苗（AZ）,0.6356443605415816,51
4,2,0,3,高端疫苗（Medigen）,2.785475260046366,28
5,2,1,3,阿斯特捷利康疫苗（AZ）,2.448700328755946,29
3,5,0,5,阿斯特捷利康疫苗（AZ）,0.4973340055430887,46
2,4,0,3,阿斯特捷利康疫苗（AZ）,0.7590163758844285,24
5,4,1,1,莫德納疫苗（Moderna）,0.5485249296888862,9
5,3,0,1,阿斯特捷利康疫苗（AZ）,1.026421978867972,10
3,4,1,5,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7985969089513765,45
5,4,1,1,莫德納疫苗（Moderna）,0.5485249296888862,9
1,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,2
5,3,1,3,阿斯特捷利康疫苗（AZ）,1.1315557872422521,29
1,5,1,3,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,21
3,3,0,2,輝瑞 BioNTech 疫苗（BNT）,1.49436675570723,16
5,5,1,2,輝瑞 BioNTech 疫苗（BNT）,0.3765883910461578,19
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
4,4,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.6239647225200936,8
1,5,1,3,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,21
5,4,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.5485249296888862,9
1,4,1,1,高端疫苗（Medigen）,0.9258564163505314,1
4,2,0,4,阿斯特捷利康疫苗（AZ）,2.785475260046366,38
4,3,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,1.4190237464872573,7
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
2,4,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8367605043793995,3
3,5,1,4,阿斯特捷利康疫苗（AZ）,0.5482746704092548,35
5,5,1,4,阿斯特捷利康疫苗（AZ）,0.3765883910461578,39
1,4,0,3,阿斯特捷利康疫苗（AZ）,0.8398343110719914,22
1,4,1,1,阿斯特捷利康疫苗（AZ）,0.9258564163505314,1
2,5,1,2,阿斯特捷利康疫苗（AZ）,0.5744757894849678,13
2,4,0,5,高端疫苗（Medigen）,0.7590163758844285,44
2,5,1,5,阿斯特捷利康疫苗（AZ）,0.5744757894849678,43
2,4,1,5,阿斯特捷利康疫苗（AZ）,0.8367605043793995,43
1,4,1,4,阿斯特捷利康疫苗（AZ）,0.9258564163505314,31
2,4,0,4,阿斯特捷利康疫苗（AZ）,0.7590163758844285,34
1,3,0,1,輝瑞 BioNTech 疫苗（BNT）,1.7324998802827902,2
1,5,1,5,阿斯特捷利康疫苗（AZ）,0.6356443605415816,41
2,5,0,2,阿斯特捷利康疫苗（AZ）,0.5211007564125192,14
1,4,1,3,高端疫苗（Medigen）,0.9258564163505314,21
4,5,1,4,阿斯特捷利康疫苗（AZ）,0.4722594109551587,37
3,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,5
2,4,0,3,高端疫苗（Medigen）,0.7590163758844285,24
1,4,1,4,阿斯特捷利康疫苗（AZ）,0.9258564163505314,31
1,5,0,2,阿斯特捷利康疫苗（AZ）,0.5765861036276753,12
1,5,1,1,高端疫苗（Medigen）,0.6356443605415816,1
3,4,1,5,阿斯特捷利康疫苗（AZ）,0.7985969089513765,45
2,5,1,4,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,33
2,5,1,1,阿斯特捷利康疫苗（AZ）,0.5744757894849678,3
1,5,0,2,阿斯特捷利康疫苗（AZ）,0.5765861036276753,12
2,4,1,1,阿斯特捷利康疫苗（AZ）,0.8367605043793995,3
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
1,4,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8398343110719914,22
1,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,41
5,3,1,4,莫德納疫苗（Moderna）,1.1315557872422521,39
1,3,0,3,高端疫苗（Medigen）,1.7324998802827902,22
1,4,0,6,阿斯特捷利康疫苗（AZ）,0.8398343110719914,52
2,4,1,6,阿斯特捷利康疫苗（AZ）,0.8367605043793995,53
1,4,0,2,阿斯特捷利康疫苗（AZ）,0.8398343110719914,12
2,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,3
1,4,1,4,阿斯特捷利康疫苗（AZ）,0.9258564163505314,31
2,4,0,4,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,34
1,4,0,5,阿斯特捷利康疫苗（AZ）,0.8398343110719914,42
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
2,4,0,2,阿斯特捷利康疫苗（AZ）,0.7590163758844285,14
2,5,1,2,阿斯特捷利康疫苗（AZ）,0.5744757894849678,13
1,4,0,1,高端疫苗（Medigen）,0.8398343110719914,2
2,5,0,1,阿斯特捷利康疫苗（AZ）,0.5211007564125192,4
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
1,4,0,4,阿斯特捷利康疫苗（AZ）,0.8398343110719914,32
2,4,1,6,莫德納疫苗（Moderna）,0.8367605043793995,53
3,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,26
1,4,1,5,高端疫苗（Medigen）,0.9258564163505314,41
2,4,0,6,阿斯特捷利康疫苗（AZ）,0.7590163758844285,54
2,5,1,4,阿斯特捷利康疫苗（AZ）,0.5744757894849678,33
1,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,2
1,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,11
3,5,0,4,阿斯特捷利康疫苗（AZ）,0.4973340055430887,36
2,3,1,3,莫德納疫苗（Moderna）,1.726158903667855,23
2,5,0,2,阿斯特捷利康疫苗（AZ）,0.5211007564125192,14
1,4,1,3,阿斯特捷利康疫苗（AZ）,0.9258564163505314,21
5,1,0,5,莫德納疫苗（Moderna）,4.033409993444596,50
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
2,5,1,3,阿斯特捷利康疫苗（AZ）,0.5744757894849678,23
2,4,0,1,莫德納疫苗（Moderna）,0.7590163758844285,4
1,4,1,2,阿斯特捷利康疫苗（AZ）,0.9258564163505314,11
4,3,1,1,阿斯特捷利康疫苗（AZ）,1.4190237464872573,7
1,4,0,2,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8398343110719914,12
1,4,1,5,阿斯特捷利康疫苗（AZ）,0.9258564163505314,41
1,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,11
4,3,0,1,高端疫苗（Medigen）,1.2871810460886024,8
1,5,1,3,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,21
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
3,4,1,1,莫德納疫苗（Moderna）,0.7985969089513765,5
4,3,0,1,阿斯特捷利康疫苗（AZ）,1.2871810460886024,8
2,4,1,2,高端疫苗（Medigen）,0.8367605043793995,13
2,5,1,5,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,43
1,4,1,3,阿斯特捷利康疫苗（AZ）,0.9258564163505314,21
4,4,1,5,阿斯特捷利康疫苗（AZ）,0.6878758515881669,47
2,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,4
2,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,33
2,5,1,2,阿斯特捷利康疫苗（AZ）,0.5744757894849678,13
2,4,1,1,阿斯特捷利康疫苗（AZ）,0.8367605043793995,3
3,5,1,1,高端疫苗（Medigen）,0.5482746704092548,5
3,5,1,5,阿斯特捷利康疫苗（AZ）,0.5482746704092548,45
1,4,0,2,阿斯特捷利康疫苗（AZ）,0.8398343110719914,12
2,3,1,2,輝瑞 BioNTech 疫苗（BNT）,1.726158903667855,13
5,3,0,5,輝瑞 BioNTech 疫苗（BNT）,1.026421978867972,50
3,4,1,5,莫德納疫苗（Moderna）,0.7985969089513765,45
2,5,1,1,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,3
3,4,0,5,阿斯特捷利康疫苗（AZ）,0.7243985924913398,46
4,5,1,4,阿斯特捷利康疫苗（AZ）,0.4722594109551587,37
3,3,1,4,阿斯特捷利康疫苗（AZ）,1.6474309645511322,35
2,4,0,4,阿斯特捷利康疫苗（AZ）,0.7590163758844285,34
4,4,0,1,阿斯特捷利康疫苗（AZ）,0.6239647225200936,8
1,4,1,6,高端疫苗（Medigen）,0.9258564163505314,51
5,1,0,5,莫德納疫苗（Moderna）,4.033409993444596,50
2,3,0,5,輝瑞 BioNTech 疫苗（BNT）,1.56578001519603,44
4,3,0,5,阿斯特捷利康疫苗（AZ）,1.2871810460886024,48
2,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,24
3,3,1,5,輝瑞 BioNTech 疫苗（BNT）,1.6474309645511322,45
3,4,0,1,阿斯特捷利康疫苗（AZ）,0.7243985924913398,6
4,4,0,1,阿斯特捷利康疫苗（AZ）,0.6239647225200936,8
2,4,0,4,阿斯特捷利康疫苗（AZ）,0.7590163758844285,34
2,4,1,3,莫德納疫苗（Moderna）,0.8367605043793995,23
1,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,21
4,5,0,2,阿斯特捷利康疫苗（AZ）,0.4283813883476172,18
2,4,0,2,阿斯特捷利康疫苗（AZ）,0.7590163758844285,14
2,1,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,6.783084068412036,3
2,4,0,6,阿斯特捷利康疫苗（AZ）,0.7590163758844285,54
1,4,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8398343110719914,22
5,5,1,2,阿斯特捷利康疫苗（AZ）,0.3765883910461578,19
2,4,0,3,阿斯特捷利康疫苗（AZ）,0.7590163758844285,24
4,4,1,5,高端疫苗（Medigen）,0.6878758515881669,47
5,3,1,4,沒有接種（尚未接種、未在國內接種、不打算接種）,1.1315557872422521,39
3,3,1,1,莫德納疫苗（Moderna）,1.6474309645511322,5
5,3,1,5,莫德納疫苗（Moderna）,1.1315557872422521,49
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
1,4,0,5,阿斯特捷利康疫苗（AZ）,0.8398343110719914,42
3,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,15
2,5,0,3,阿斯特捷利康疫苗（AZ）,0.5211007564125192,24
1,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,2
3,4,1,6,阿斯特捷利康疫苗（AZ）,0.7985969089513765,55
2,5,0,1,阿斯特捷利康疫苗（AZ）,0.5211007564125192,4
